,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_PAR_TOT,PRECTOTCORR,RH2M,WS2M,T2M_MAX,T2M_MIN,Biomass,Location
17567,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vetas_Aptitud_No apta_2509.csv
17568,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vetas_Aptitud_No apta_2509.csv
17569,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vetas_Aptitud_No apta_2509.csv
17570,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Villanueva_Aptitud_Media_2510.csv
17571,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Villanueva_Aptitud_Media_2510.csv
17572,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Villanueva_Aptitud_Media_2510.csv
17573,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Villanueva_Aptitud_Media_2510.csv
17574,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Villanueva_Aptitud_Media_2510.csv
17575,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Villanueva_Aptitud_Media_2510.csv
17576,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Villanueva_Aptitud_Media_2510.csv
17577,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Villanueva_Aptitud_Media_2511.csv
17578,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Villanueva_Aptitud_Media_2511.csv
17579,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Villanueva_Aptitud_Media_2511.csv
17580,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Villanueva_Aptitud_Media_2511.csv
17581,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Villanueva_Aptitud_Media_2511.csv
17582,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Villanueva_Aptitud_Media_2511.csv
17583,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Villanueva_Aptitud_Media_2511.csv
17584,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Villanueva_Aptitud_Media_2512.csv
17585,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Villanueva_Aptitud_Media_2512.csv
17586,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Villanueva_Aptitud_Media_2512.csv
17587,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Villanueva_Aptitud_Media_2512.csv
17588,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Villanueva_Aptitud_Media_2512.csv
17589,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Villanueva_Aptitud_Media_2512.csv
17590,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Villanueva_Aptitud_Media_2512.csv
17591,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Villanueva_Aptitud_Media_2513.csv
17592,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Villanueva_Aptitud_Media_2513.csv
17593,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Villanueva_Aptitud_Media_2513.csv
17594,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Villanueva_Aptitud_Media_2513.csv
17595,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Villanueva_Aptitud_Media_2513.csv
17596,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Villanueva_Aptitud_Media_2513.csv
17597,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Villanueva_Aptitud_Media_2513.csv
17598,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Villanueva_Aptitud_Media_2514.csv
17599,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Villanueva_Aptitud_Media_2514.csv
17600,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Villanueva_Aptitud_Media_2514.csv
17601,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Villanueva_Aptitud_Media_2514.csv
17602,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Villanueva_Aptitud_Media_2514.csv
17603,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Villanueva_Aptitud_Media_2514.csv
17604,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Villanueva_Aptitud_Media_2514.csv
17605,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Media_2515.csv
17606,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Media_2515.csv
17607,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Media_2515.csv
17608,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Media_2515.csv
17609,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Media_2515.csv
17610,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Media_2515.csv
17611,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Media_2515.csv
17612,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Media_2516.csv
17613,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Media_2516.csv
17614,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Media_2516.csv
17615,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Media_2516.csv
17616,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Media_2516.csv
17617,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Media_2516.csv
17618,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Media_2516.csv
17619,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Media_2517.csv
17620,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Media_2517.csv
17621,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Media_2517.csv
17622,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Media_2517.csv
17623,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Media_2517.csv
17624,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Media_2517.csv
17625,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Media_2517.csv
17626,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Media_2518.csv
17627,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Media_2518.csv
17628,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Media_2518.csv
17629,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Media_2518.csv
17630,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Media_2518.csv
17631,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Media_2518.csv
17632,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Media_2518.csv
17633,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Media_2519.csv
17634,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Media_2519.csv
17635,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Media_2519.csv
17636,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Media_2519.csv
17637,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Media_2519.csv
17638,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Media_2519.csv
17639,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Media_2519.csv
17640,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Baja_2520.csv
17641,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Baja_2520.csv
17642,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Baja_2520.csv
17643,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Baja_2520.csv
17644,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Baja_2520.csv
17645,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Baja_2520.csv
17646,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Baja_2520.csv
17647,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Baja_2521.csv
17648,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Baja_2521.csv
17649,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Baja_2521.csv
17650,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Baja_2521.csv
17651,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Baja_2521.csv
17652,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Baja_2521.csv
17653,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Baja_2521.csv
17654,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Baja_2522.csv
17655,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Baja_2522.csv
17656,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Baja_2522.csv
17657,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Baja_2522.csv
17658,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Baja_2522.csv
17659,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Baja_2522.csv
17660,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Baja_2522.csv
17661,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Baja_2523.csv
17662,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Baja_2523.csv
17663,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Baja_2523.csv
17664,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Baja_2523.csv
17665,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Baja_2523.csv
17666,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Baja_2523.csv
17667,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Baja_2523.csv
17668,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Baja_2524.csv
17669,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Baja_2524.csv
17670,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Baja_2524.csv
17671,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Baja_2524.csv
17672,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Baja_2524.csv
17673,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Baja_2524.csv
17674,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Baja_2524.csv
17675,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Baja_2525.csv
17676,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Baja_2525.csv
17677,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Baja_2525.csv
17678,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Baja_2525.csv
17679,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Baja_2525.csv
17680,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Baja_2525.csv
17681,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Baja_2525.csv
17682,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Baja_2526.csv
17683,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Baja_2526.csv
17684,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Baja_2526.csv
17685,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Baja_2526.csv
17686,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Baja_2526.csv
17687,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Baja_2526.csv
17688,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Baja_2526.csv
17689,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Baja_2527.csv
17690,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Baja_2527.csv
17691,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Baja_2527.csv
17692,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Baja_2527.csv
17693,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Baja_2527.csv
17694,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Baja_2527.csv
17695,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Baja_2527.csv
17696,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Baja_2528.csv
17697,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Baja_2528.csv
17698,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Baja_2528.csv
17699,"3264,88","23593,03","607,86","12969,06","166,11","4725,85","2900,8","128,39202",Municipio_Villanueva_Aptitud_Baja_2528.csv
17700,"3322,65","25025,83","1305,91","14624,44","130,8","4297,45","2658,74","177,2605754",Municipio_Villanueva_Aptitud_Baja_2528.csv
17701,"3286,06","23736,08","771,77","14692,2","144,96","4185,12","2648,25","114,2456868",Municipio_Villanueva_Aptitud_Baja_2528.csv
17702,"3496,55","25108,04","839,97","13844,16","129,06",4578,"2751,97","161,0764745",Municipio_Villanueva_Aptitud_Baja_2528.csv
17703,"3380,94","24528,17","409,63","13290,18","131,87","4718,24","2753,87","94,79883901",Municipio_Villanueva_Aptitud_Baja_2529.csv
17704,"3313,9","23737,12","328,9","13601,74","156,3","4623,33","2798,74","94,90416225",Municipio_Villanueva_Aptitud_Baja_2529.csv
17705,"3363,25","24872,96","28,52","11072,31","142,55","5125,19","2935,34","109,1457081",Municipio_Villanueva_Aptitud_Baja_2529.csv
